,unique_key,created_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,:@computed_region_efsh_h5xi,:@computed_region_f5dn_yrer,:@computed_region_yeji_bk3q,:@computed_region_92fq_4b7q,:@computed_region_sbqj_enih,resolution_description,resolution_action_updated_date,bridge_highway_name,bridge_highway_segment,closed_date,road_ramp,facility_type,bridge_highway_direction,taxi_company_borough,taxi_pick_up_location,vehicle_type,due_date
364730,53672658,2022-03-17T13:34:40.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Common Areas and Apartment,3+ Family Apartment Building,11226.0,225 EAST   17 STREET,EAST   17 STREET,ALBEMARLE ROAD,BEVERLEY ROAD,ALBEMARLE ROAD,BEVERLEY ROAD,ADDRESS,BROOKLYN,EAST   17 STREET,In Progress,14 BROOKLYN,3051210050.0,BROOKLYN,994438.0,174430.0,ONLINE,Unspecified,BROOKLYN,40.64544083583631,-73.96328751029833,"{'latitude': '40.64544083583631', 'longitude': '-73.96328751029833', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13510.0,60.0,2.0,11.0,43.0,,,,,,,,,,,,
365647,53674728,2022-03-17T11:43:02.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Common Areas and Apartment,1-2 Family Mixed Use Building,10040.0,40 THAYER STREET,THAYER STREET,NAGLE AVENUE,SHERMAN AVENUE,NAGLE AVENUE,SHERMAN AVENUE,ADDRESS,NEW YORK,THAYER STREET,In Progress,12 MANHATTAN,1021740211.0,MANHATTAN,1004578.0,253541.0,PHONE,Unspecified,MANHATTAN,40.86256276936047,-73.92650883171258,"{'latitude': '40.86256276936047', 'longitude': '-73.92650883171258', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13098.0,47.0,4.0,39.0,22.0,,,,,,,,,,,,
374275,53664617,2022-03-16T11:10:04.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Common Areas and Apartment,1-2 Family Dwelling,10466.0,632 EAST  230 STREET,EAST  230 STREET,CARPENTER AVENUE,LOWERRE PLACE,CARPENTER AVENUE,LOWERRE PLACE,ADDRESS,BRONX,EAST  230 STREET,In Progress,12 BRONX,2048320078.0,BRONX,1022735.0,264308.0,PHONE,Unspecified,BRONX,40.89205433472662,-73.86080464048483,"{'latitude': '40.89205433472662', 'longitude': '-73.86080464048483', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11275.0,29.0,5.0,2.0,30.0,,,,,,,,,,,,
374667,53663393,2022-03-16T10:30:17.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Common Areas and Apartment,3+ Family Apartment Building,10459.0,907 SOUTHERN BOULEVARD,SOUTHERN BOULEVARD,BARRETTO STREET,EAST  163 STREET,BARRETTO STREET,EAST  163 STREET,ADDRESS,BRONX,SOUTHERN BOULEVARD,In Progress,02 BRONX,2027230066.0,BRONX,1013959.0,237962.0,ONLINE,Unspecified,BRONX,40.81977640553658,-73.89266304528152,"{'latitude': '40.81977640553658', 'longitude': '-73.89266304528152', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10937.0,8.0,5.0,43.0,24.0,,,,,,,,,,,,
374733,53669451,2022-03-16T10:23:32.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Coming into Apartment,3+ Family Apartment Building,11206.0,31 LEONARD STREET,LEONARD STREET,MOORE STREET,BOERUM STREET,MOORE STREET,BOERUM STREET,ADDRESS,BROOKLYN,LEONARD STREET,In Progress,01 BROOKLYN,3030770001.0,BROOKLYN,999177.0,196093.0,PHONE,Unspecified,BROOKLYN,40.70489415938333,-73.94616253516011,"{'latitude': '40.70489415938333', 'longitude': '-73.94616253516011', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17213.0,36.0,2.0,30.0,56.0,,,,,,,,,,,,
376080,53660965,2022-03-16T07:43:25.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,In Common Areas,3+ Family Apartment Building,10475.0,2400 HUNTER AVENUE,HUNTER AVENUE,EARHART LANE,BOLLER AVENUE,EARHART LANE,BOLLER AVENUE,ADDRESS,BRONX,HUNTER AVENUE,In Progress,10 BRONX,2051350051.0,BRONX,1032814.0,253320.0,PHONE,Unspecified,BRONX,40.86184601644901,-73.82442991921471,"{'latitude': '40.86184601644901', 'longitude': '-73.82442991921471', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12344.0,43.0,5.0,2.0,28.0,,,,,,,,,,,,
377086,53652916,2022-03-16T00:29:38.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,In Common Areas,3+ Family Apartment Building,10468.0,2707 SEDGWICK AVENUE,SEDGWICK AVENUE,WEST KINGSBRIDGE ROAD,WEST  195 STREET,WEST KINGSBRIDGE ROAD,WEST  195 STREET,ADDRESS,BRONX,SEDGWICK AVENUE,In Progress,08 BRONX,2032530001.0,BRONX,1011048.0,256276.0,PHONE,Unspecified,BRONX,40.87005223947813,-73.90310712738189,"{'latitude': '40.870052239478134', 'longitude': '-73.90310712738189', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11606.0,48.0,5.0,29.0,33.0,,,,,,,,,,,,
379793,53654075,2022-03-15T17:23:31.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Common Areas and Apartment,3+ Family Apartment Building,10475.0,2400 HUNTER AVENUE,HUNTER AVENUE,EARHART LANE,BOLLER AVENUE,EARHART LANE,BOLLER AVENUE,ADDRESS,BRONX,HUNTER AVENUE,In Progress,10 BRONX,2051350051.0,BRONX,1032814.0,253320.0,PHONE,Unspecified,BRONX,40.86184601644901,-73.82442991921471,"{'latitude': '40.86184601644901', 'longitude': '-73.82442991921471', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12344.0,43.0,5.0,2.0,28.0,,,,,,,,,,,,
379862,53654077,2022-03-15T17:13:09.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Common Areas and Apartment,3+ Family Apartment Building,10009.0,749 FDR DRIVE,FDR DRIVE,EAST    6 STREET,EAST   10 STREET,EAST    6 STREET,EAST   10 STREET,ADDRESS,NEW YORK,FRANKLIN D ROOSEVELT DRIVE,In Progress,03 MANHATTAN,1003620001.0,MANHATTAN,991298.0,202472.0,PHONE,Unspecified,MANHATTAN,40.72241277536867,-73.9745731777039,"{'latitude': '40.72241277536867', 'longitude': '-73.9745731777039', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11729.0,70.0,4.0,50.0,5.0,,,,,,,,,,,,
380724,53656286,2022-03-15T15:22:56.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Coming into Apartment,3+ Family Apartment Building,11368.0,60-15 CALLOWAY STREET,CALLOWAY STREET,60 AVENUE,HORACE HARDING EXPRESSWAY,60 AVENUE,HORACE HARDING EXPRESSWAY,ADDRESS,CORONA,CALLOWAY STREET,In Progress,04 QUEENS,4019560029.0,QUEENS,1024227.0,207903.0,ONLINE,Unspecified,QUEENS,40.73723200014306,-73.85574423988778,"{'latitude': '40.73723200014306', 'longitude': '-73.85574423988778', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14510.0,66.0,3.0,21.0,68.0,,,,,,,,,,,,
381435,53654076,2022-03-15T13:48:14.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Common Areas and Apartment,3+ Family Apartment Building,10466.0,632 EAST  230 STREET,EAST  230 STREET,CARPENTER AVENUE,LOWERRE PLACE,CARPENTER AVENUE,LOWERRE PLACE,ADDRESS,BRONX,EAST  230 STREET,In Progress,12 BRONX,2048320078.0,BRONX,1022735.0,264308.0,PHONE,Unspecified,BRONX,40.89205433472662,-73.86080464048483,"{'latitude': '40.89205433472662', 'longitude': '-73.86080464048483', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11275.0,29.0,5.0,2.0,30.0,,,,,,,,,,,,
382177,53659789,2022-03-15T12:05:49.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Coming into Apartment,3+ Family Apartment Building,11209.0,7261 SHORE ROAD,SHORE ROAD,72 STREET,AUXILIARY CPT LINYING GONG WAY,72 STREET,AUXILIARY CPT LINYING GONG WAY,ADDRESS,BROOKLYN,SHORE ROAD,In Progress,10 BROOKLYN,3059040002.0,BROOKLYN,974008.0,170475.0,ONLINE,Unspecified,BROOKLYN,40.6345851460899,-74.03690107513255,"{'latitude': '40.6345851460899', 'longitude': '-74.03690107513255', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17216.0,10.0,2.0,44.0,41.0,,,,,,,,,,,,
383165,53655197,2022-03-15T10:26:55.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Coming into Apartment,3+ Family Apartment Building,10453.0,1982 WALTON AVENUE,WALTON AVENUE,EAST TREMONT AVENUE,EAST  179 STREET,EAST TREMONT AVENUE,EAST  179 STREET,ADDRESS,BRONX,WALTON AVENUE,In Progress,05 BRONX,2028290006.0,BRONX,1009715.0,249629.0,PHONE,Unspecified,BRONX,40.85181218260757,-73.90795207369989,"{'latitude': '40.851812182607574', 'longitude': '-73.90795207369989', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10931.0,6.0,5.0,29.0,29.0,,,,,,,,,,,,
383868,53658633,2022-03-15T09:04:03.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Common Areas and Apartment,3+ Family Apartment Building,11216.0,603 LINCOLN PLACE,LINCOLN PLACE,ST FRANCIS PLACE,ST CHARLES PLACE,ST FRANCIS PLACE,ST CHARLES PLACE,ADDRESS,BROOKLYN,LINCOLN PLACE,In Progress,08 BROOKLYN,3012520030.0,BROOKLYN,996301.0,183858.0,ONLINE,Unspecified,BROOKLYN,40.67131628170052,-73.9565573361569,"{'latitude': '40.67131628170052', 'longitude': '-73.9565573361569', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17618.0,16.0,2.0,48.0,49.0,,,,,,,,,,,,
384029,53652917,2022-03-15T08:41:57.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,In Common Areas,3+ Family Apartment Building,10010.0,7 WEST   21 STREET,WEST   21 STREET,5 AVENUE,AVENUE OF THE AMERICAS,5 AVENUE,AVENUE OF THE AMERICAS,ADDRESS,NEW YORK,WEST   21 STREET,In Progress,05 MANHATTAN,1008237507.0,MANHATTAN,986708.0,209072.0,ONLINE,Unspecified,MANHATTAN,40.74053062325372,-73.99112994838053,"{'latitude': '40.74053062325372', 'longitude': '-73.99112994838053', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12073.0,11.0,4.0,10.0,7.0,,,,,,,,,,,,
390975,53650616,2022-03-14T11:08:06.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Coming into Apartment,3+ Family Apartment Building,10467.0,250 EAST GUNHILL ROAD,EAST GUNHILL ROAD,TRYON AVENUE,KINGS COLLEGE PLACE,TRYON AVENUE,KINGS COLLEGE PLACE,ADDRESS,BRONX,EAST GUN HILL ROAD,In Progress,07 BRONX,2033430204.0,BRONX,1018516.0,259880.0,PHONE,Unspecified,BRONX,40.87991826767398,-73.87608686147225,"{'latitude': '40.87991826767398', 'longitude': '-73.87608686147225', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11605.0,24.0,5.0,40.0,34.0,,,,,,,,,,,,
410131,53624909,2022-03-11T14:16:50.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Coming into Apartment,3+ Family Apartment Building,10032.0,66 FT WASHINGTON AVENUE,FT WASHINGTON AVENUE,WEST  161 STREET,WEST  162 STREET,WEST  161 STREET,WEST  162 STREET,ADDRESS,NEW YORK,FT WASHINGTON AVENUE,In Progress,12 MANHATTAN,1021370046.0,MANHATTAN,999710.0,244397.0,ONLINE,Unspecified,MANHATTAN,40.83747506765,-73.94412903584575,"{'latitude': '40.837475067650004', 'longitude': '-73.94412903584575', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13090.0,47.0,4.0,23.0,21.0,,,,,,,,,,,,
410784,53625859,2022-03-11T12:50:01.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Coming into Apartment,3+ Family Apartment Building,10022.0,312 EAST   50 STREET,EAST   50 STREET,2 AVENUE,1 AVENUE,2 AVENUE,1 AVENUE,ADDRESS,NEW YORK,EAST   50 STREET,In Progress,06 MANHATTAN,1013420047.0,MANHATTAN,993124.0,214212.0,PHONE,Unspecified,MANHATTAN,40.75463451970455,-73.96797009537869,"{'latitude': '40.754634519704545', 'longitude': '-73.96797009537869', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12079.0,71.0,4.0,51.0,9.0,,,,,,,,,,,,
417261,53616264,2022-03-10T16:28:30.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Coming into Apartment,3+ Family Apartment Building,10065.0,220 EAST   63 STREET,EAST   63 STREET,3 AVENUE,2 AVENUE,3 AVENUE,2 AVENUE,ADDRESS,NEW YORK,EAST   63 STREET,In Progress,08 MANHATTAN,1014170035.0,MANHATTAN,994194.0,217542.0,PHONE,Unspecified,MANHATTAN,40.76377337790351,-73.9641031015917,"{'latitude': '40.76377337790351', 'longitude': '-73.9641031015917', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10090.0,23.0,4.0,51.0,11.0,,,,,,,,,,,,
423478,53610377,2022-03-09T21:33:29.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Common Areas and Apartment,3+ Family Apartment Building,10028.0,235 EAST   84 STREET,EAST   84 STREET,3 AVENUE,2 AVENUE,3 AVENUE,2 AVENUE,ADDRESS,NEW YORK,EAST   84 STREET,In Progress,08 MANHATTAN,1015300015.0,MANHATTAN,996973.0,222414.0,ONLINE,Unspecified,MANHATTAN,40.77714218409308,-73.9540619530958,"{'latitude': '40.77714218409308', 'longitude': '-73.9540619530958', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12425.0,23.0,4.0,1.0,11.0,,,,,,,,,,,,
426032,53604778,2022-03-09T14:05:42.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,In Common Areas,3+ Family Apartment Building,11215.0,349 17 STREET,17 STREET,CALDER PLACE,7 AVENUE,CALDER PLACE,7 AVENUE,ADDRESS,BROOKLYN,17 STREET,In Progress,07 BROOKLYN,3008680054.0,BROOKLYN,987745.0,180242.0,ONLINE,Unspecified,BROOKLYN,40.66139867788263,-73.98740274410494,"{'latitude': '40.66139867788263', 'longitude': '-73.98740274410494', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17617.0,9.0,2.0,7.0,45.0,,,,,,,,,,,,
426315,53610376,2022-03-09T13:25:22.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Common Areas and Apartment,1-2 Family Dwelling,11434.0,134-15 166 PLACE,166 PLACE,137 AVENUE,BEND,137 AVENUE,BEND,ADDRESS,JAMAICA,166 PLACE,In Progress,12 QUEENS,4124950002.0,QUEENS,1047023.0,184418.0,ONLINE,Unspecified,QUEENS,40.67263900452984,-73.77370480937633,"{'latitude': '40.672639004529834', 'longitude': '-73.77370480937633', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24669.0,41.0,3.0,46.0,71.0,,,,,,,,,,,,
431015,53599272,2022-03-08T21:28:58.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Common Areas and Apartment,3+ Family Apartment Building,11238.0,463 CLASSON AVENUE,CLASSON AVENUE,GATES AVENUE,MONROE STREET,GATES AVENUE,MONROE STREET,ADDRESS,BROOKLYN,CLASSON AVENUE,In Progress,03 BROOKLYN,3019850005.0,BROOKLYN,995569.0,188779.0,PHONE,Unspecified,BROOKLYN,40.68482427848118,-73.95918785835552,"{'latitude': '40.68482427848118', 'longitude': '-73.95918785835552', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13829.0,69.0,2.0,48.0,51.0,,,,,,,,,,,,
434830,53591996,2022-03-08T12:14:41.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Coming into Apartment,3+ Family Apartment Building,10039.0,2569 7 AVENUE,7 AVENUE,WEST  148 STREET,WEST  149 STREET,WEST  148 STREET,WEST  149 STREET,ADDRESS,NEW YORK,7 AVENUE,In Progress,10 MANHATTAN,1020160050.0,MANHATTAN,1001565.0,239442.0,PHONE,Unspecified,MANHATTAN,40.82387157504691,-73.93743803419468,"{'latitude': '40.82387157504691', 'longitude': '-73.93743803419468', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13097.0,18.0,4.0,36.0,20.0,,,,,,,,,,,,
443053,53582327,2022-03-07T13:50:35.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,In Common Areas,3+ Family Apartment Building,11212.0,217 EAST   93 STREET,EAST   93 STREET,WINTHROP STREET,CLARKSON AVENUE,WINTHROP STREET,CLARKSON AVENUE,ADDRESS,BROOKLYN,EAST   93 STREET,In Progress,17 BROOKLYN,3046290064.0,BROOKLYN,1005248.0,179781.0,PHONE,Unspecified,BROOKLYN,40.6601091263699,-73.92431699633231,"{'latitude': '40.6601091263699', 'longitude': '-73.92431699633231', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17614.0,61.0,2.0,17.0,40.0,,,,,,,,,,,,
445328,53588371,2022-03-07T09:46:04.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Common Areas and Apartment,3+ Family Apartment Building,10014.0,1 BANK STREET,BANK STREET,BELLA ABZUG WAY,WAVERLY PLACE,BELLA ABZUG WAY,WAVERLY PLACE,ADDRESS,NEW YORK,BANK STREET,In Progress,02 MANHATTAN,1006150036.0,MANHATTAN,983816.0,207844.0,PHONE,Unspecified,MANHATTAN,40.73716039870296,-74.00156607309994,"{'latitude': '40.737160398702954', 'longitude': '-74.00156607309994', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12077.0,57.0,4.0,10.0,3.0,,,,,,,,,,,,
453447,53578008,2022-03-06T08:27:14.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Common Areas and Apartment,3+ Family Apartment Building,11385.0,61-36 WOODBINE STREET,WOODBINE STREET,FRESH POND ROAD,64 STREET,FRESH POND ROAD,64 STREET,ADDRESS,RIDGEWOOD,WOODBINE STREET,In Progress,05 QUEENS,4036140023.0,QUEENS,1012740.0,197176.0,PHONE,Unspecified,QUEENS,40.70783346227897,-73.89724008432333,"{'latitude': '40.70783346227897', 'longitude': '-73.89724008432333', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",15310.0,54.0,3.0,34.0,62.0,,,,,,,,,,,,
459801,53565255,2022-03-05T10:12:35.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Coming into Apartment,3+ Family Apartment Building,10023.0,101 WEST   72 STREET,WEST   72 STREET,COLUMBUS AVENUE,AMSTERDAM AVENUE,COLUMBUS AVENUE,AMSTERDAM AVENUE,ADDRESS,NEW YORK,WEST   72 STREET,In Progress,07 MANHATTAN,1011447502.0,MANHATTAN,990006.0,222578.0,PHONE,Unspecified,MANHATTAN,40.77759960349971,-73.97921707107562,"{'latitude': '40.77759960349971', 'longitude': '-73.97921707107562', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12420.0,20.0,4.0,19.0,12.0,,,,,,,,,,,,
471746,53529008,2022-03-03T19:43:48.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Common Areas and Apartment,3+ Family Apartment Building,11204.0,1636 43 STREET,43 STREET,16 AVENUE,17 AVENUE,16 AVENUE,17 AVENUE,ADDRESS,BROOKLYN,43 STREET,In Progress,12 BROOKLYN,3053790021.0,BROOKLYN,989518.0,170182.0,ONLINE,Unspecified,BROOKLYN,40.63378527803269,-73.98102006155192,"{'latitude': '40.63378527803269', 'longitude': '-73.98102006155192', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16867.0,2.0,2.0,18.0,39.0,,,,,,,,,,,,
475689,53529010,2022-03-03T11:14:38.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Common Areas and Apartment,3+ Family Apartment Building,10014.0,690 WASHINGTON STREET,WASHINGTON STREET,CHARLES STREET,CHARLES LANE,CHARLES STREET,CHARLES LANE,ADDRESS,NEW YORK,WASHINGTON STREET,In Progress,02 MANHATTAN,1006370030.0,MANHATTAN,981899.0,206821.0,PHONE,Unspecified,MANHATTAN,40.73435221436486,-74.00848313985266,"{'latitude': '40.73435221436486', 'longitude': '-74.00848313985266', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12077.0,57.0,4.0,10.0,3.0,,,,,,,,,,,,
484955,53511962,2022-03-02T08:56:44.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Coming into Apartment,3+ Family Apartment Building,10024.0,326 WEST   77 STREET,WEST   77 STREET,MILES DAVIS WAY,RIVERSIDE DRIVE,MILES DAVIS WAY,RIVERSIDE DRIVE,ADDRESS,NEW YORK,WEST   77 STREET,In Progress,07 MANHATTAN,1011850088.0,MANHATTAN,988820.0,224762.0,ONLINE,Unspecified,MANHATTAN,40.78359479791372,-73.98349782197488,"{'latitude': '40.78359479791372', 'longitude': '-73.98349782197488', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12421.0,20.0,4.0,19.0,12.0,,,,,,,,,,,,
491806,53499816,2022-03-01T11:13:26.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Coming into Apartment,3+ Family Apartment Building,10014.0,1 CHRISTOPHER STREET,CHRISTOPHER STREET,GREENWICH AVENUE,GAY STREET,GREENWICH AVENUE,GAY STREET,ADDRESS,NEW YORK,CHRISTOPHER STREET,In Progress,02 MANHATTAN,1006100060.0,MANHATTAN,984316.0,206716.0,PHONE,Unspecified,MANHATTAN,40.73406432742861,-73.99976185248387,"{'latitude': '40.73406432742861', 'longitude': '-73.99976185248387', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12074.0,57.0,4.0,10.0,3.0,,,,,,,,,,,,
492307,53497489,2022-03-01T10:15:22.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Common Areas and Apartment,3+ Family Apartment Building,11101.0,41-29 24 STREET,24 STREET,41 AVENUE,QUEENS PLAZA NORTH,41 AVENUE,QUEENS PLAZA NORTH,ADDRESS,LONG ISLAND CITY,24 STREET,In Progress,01 QUEENS,4004140117.0,QUEENS,1000794.0,213321.0,PHONE,Unspecified,QUEENS,40.75217792689496,-73.94028811924424,"{'latitude': '40.75217792689496', 'longitude': '-73.94028811924424', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16858.0,39.0,3.0,33.0,72.0,,,,,,,,,,,,
493348,53502704,2022-03-01T08:32:10.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Coming into Apartment,1-2 Family Dwelling,11356.0,18-07 121 STREET,121 STREET,18 AVENUE,20 AVENUE,18 AVENUE,20 AVENUE,ADDRESS,COLLEGE POINT,121 STREET,In Progress,07 QUEENS,4040830017.0,QUEENS,1026683.0,224576.0,PHONE,Unspecified,QUEENS,40.78298359767808,-73.84677662027929,"{'latitude': '40.78298359767808', 'longitude': '-73.84677662027929', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14191.0,22.0,3.0,20.0,67.0,,,,,,,,,,,,
497286,53488869,2022-02-28T16:21:07.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Common Areas and Apartment,3+ Family Apartment Building,10031.0,708 RIVERSIDE DRIVE,RIVERSIDE DRIVE,WEST  147 STREET,WEST  148 STREET,WEST  147 STREET,WEST  148 STREET,ADDRESS,NEW YORK,RIVERSIDE DRIVE,In Progress,09 MANHATTAN,,MANHATTAN,997993.0,241302.0,PHONE,Unspecified,MANHATTAN,40.82898302424957,-73.95034044940677,"{'latitude': '40.828983024249574', 'longitude': '-73.95034044940677', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12428.0,37.0,4.0,23.0,19.0,,,,,,,,,,,,
501922,53492544,2022-02-28T08:24:27.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,In Common Areas,3+ Family Apartment Building,10467.0,3450 WAYNE AVENUE,WAYNE AVENUE,EAST  210 STREET,EAST GUN HILL ROAD,EAST  210 STREET,EAST GUN HILL ROAD,ADDRESS,BRONX,WAYNE AVENUE,In Progress,07 BRONX,2033430245.0,BRONX,1018039.0,259924.0,PHONE,Unspecified,BRONX,40.8800408729907,-73.8778115706501,"{'latitude': '40.8800408729907', 'longitude': '-73.8778115706501', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11605.0,24.0,5.0,40.0,34.0,,,,,,,,,,,,
504623,53483985,2022-02-27T19:02:33.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,In Common Areas,3+ Family Apartment Building,11238.0,43 CLAVER PLACE,CLAVER PLACE,JEFFERSON AVENUE,FULTON STREET,JEFFERSON AVENUE,FULTON STREET,ADDRESS,BROOKLYN,CLAVER PLACE,In Progress,03 BROOKLYN,3019970060.0,BROOKLYN,996069.0,187651.0,ONLINE,Unspecified,BROOKLYN,40.68172752239172,-73.9573870214682,"{'latitude': '40.68172752239172', 'longitude': '-73.9573870214682', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13829.0,69.0,2.0,48.0,51.0,,,,,,,,,,,,
509367,53473721,2022-02-27T00:02:34.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Coming into Apartment,3+ Family Apartment Building,10032.0,1 AUDUBON AVENUE,AUDUBON AVENUE,CARLOS ALBERTO MARTINEZ WAY,DR NASRY MICHELEN WAY,CARLOS ALBERTO MARTINEZ WAY,DR NASRY MICHELEN WAY,ADDRESS,NEW YORK,AUDUBON AVENUE,In Progress,12 MANHATTAN,1021230026.0,MANHATTAN,1000966.0,244894.0,PHONE,Unspecified,MANHATTAN,40.83883689995949,-73.93958873444733,"{'latitude': '40.83883689995949', 'longitude': '-73.93958873444733', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13090.0,47.0,4.0,39.0,21.0,,,,,,,,,,,,
512347,53473748,2022-02-26T14:41:48.000,DOHMH,Department of Health and Mental Hygiene,Construction Lead Dust,Coming into Apartment,3+ Family Apartment Building,10459.0,1301 HOE AVENUE,HOE AVENUE,FREEMAN STREET,JENNINGS STREET,FREEMAN STREET,JENNINGS STREET,ADDRESS,BRONX,HOE AVENUE,In Progress,03 BRONX,2029800046.0,BRONX,1014643.0,242226.0,PHONE,Unspecified,BRONX,40.831477536325565,-73.89017247892178,"{'latitude': '40.831477536325565', 'longitude': '-73.89017247892178', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10937.0,34.0,5.0,43.0,25.0,,,,,,,,,,,,
