,unique_key,created_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,:@computed_region_efsh_h5xi,:@computed_region_f5dn_yrer,:@computed_region_yeji_bk3q,:@computed_region_92fq_4b7q,:@computed_region_sbqj_enih,resolution_description,resolution_action_updated_date,bridge_highway_name,bridge_highway_segment,closed_date,road_ramp,facility_type,bridge_highway_direction,taxi_company_borough,taxi_pick_up_location,vehicle_type,due_date
936148,52957453,2022-01-03T17:33:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11229,1236 AVENUE S,AVENUE S,HOMECREST AVE,E 13 ST,,,ADDRESS,BROOKLYN,,Closed,15 BROOKLYN,3072910088,BROOKLYN,995419,159039,PHONE,Unspecified,BROOKLYN,40.603194586407824,-73.95977794050872,"{'latitude': '40.603194586407824', 'longitude': '-73.95977794050872', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13512,32,2,15,36,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-01-04T11:11:00.000,,,2022-01-04T11:11:00.000,,N/A,,,,,
936186,52951157,2022-01-03T17:27:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,10033,604 WEST  178 STREET,WEST  178 STREET,ST NICHOLAS AVE,WADSWORTH AVE,,,ADDRESS,NEW YORK,,Closed,12 MANHATTAN,1021440040,MANHATTAN,1002107,248039,ONLINE,Unspecified,MANHATTAN,40.847466768810726,-73.9354568117181,"{'latitude': '40.847466768810726', 'longitude': '-73.9354568117181', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13091,47,4,39,21,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-01-04T11:11:00.000,,,2022-01-04T11:11:00.000,,N/A,,,,,
936261,52958746,2022-01-03T17:15:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11201,180 NASSAU STREET,NASSAU STREET,RAMP,DUFFIELD ST,,,ADDRESS,BROOKLYN,,Closed,02 BROOKLYN,3001080012,BROOKLYN,988606,193728,ONLINE,Unspecified,BROOKLYN,40.69841430678558,-73.9842906686007,"{'latitude': '40.69841430678558', 'longitude': '-73.9842906686007', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16865,68,2,38,54,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-01-04T11:11:00.000,,,2022-01-04T11:11:00.000,,N/A,,,,,
936289,52951159,2022-01-03T17:09:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11354,30-11 PARSONS BOULEVARD,PARSONS BOULEVARD,BAYSIDE AVE,32 AVE,,,ADDRESS,FLUSHING,,Closed,07 QUEENS,4047880008,QUEENS,1032828,219942,ONLINE,Unspecified,QUEENS,40.770232873791926,-73.82462089850777,"{'latitude': '40.770232873791926', 'longitude': '-73.82462089850777', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13832,22,3,3,67,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-01-04T11:11:00.000,,,2022-01-04T11:11:00.000,,N/A,,,,,
936290,52956316,2022-01-03T17:09:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,10038,229 FRONT STREET,FRONT STREET,BEEKMAN ST,PECK SLIP,,,ADDRESS,NEW YORK,,Closed,01 MANHATTAN,1000970026,MANHATTAN,983708,197077,ONLINE,Unspecified,MANHATTAN,40.70760758113417,-74.00195492007015,"{'latitude': '40.70760758113417', 'longitude': '-74.00195492007015', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13096,56,4,32,1,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-01-04T11:11:00.000,,,2022-01-04T11:11:00.000,,N/A,,,,,
936474,52960012,2022-01-03T16:46:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,10458,2980 VALENTINE AVENUE,VALENTINE AVENUE,BEDFORD PARK BLVD,E 201 ST,,,ADDRESS,BRONX,,Closed,07 BRONX,2033030012,BRONX,1015739,256948,PHONE,Unspecified,BRONX,40.87188118407785,-73.88614285307307,"{'latitude': '40.87188118407785', 'longitude': '-73.88614285307307', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10936,24,5,40,34,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-01-04T11:11:00.000,,,2022-01-04T11:11:00.000,,N/A,,,,,
936823,52952458,2022-01-03T15:54:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,10034,60 COOPER STREET,COOPER STREET,W 204 ST,W 207 ST,,,ADDRESS,NEW YORK,,Closed,12 MANHATTAN,1022400029,MANHATTAN,1005585,255558,ONLINE,Unspecified,MANHATTAN,40.8680964442142,-73.92286183732195,"{'latitude': '40.8680964442142', 'longitude': '-73.92286183732195', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13092,47,4,39,22,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-01-04T11:11:00.000,,,2022-01-04T11:11:00.000,,N/A,,,,,
937146,52960000,2022-01-03T15:15:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,10027,311 WEST  120 STREET,WEST  120 STREET,FREDERICK DOUGLASS BLVD,MANHATTAN AVE,,,ADDRESS,NEW YORK,,Closed,10 MANHATTAN,1019470023,MANHATTAN,996818,233458,PHONE,Unspecified,MANHATTAN,40.80745520257999,-73.95460093421133,"{'latitude': '40.80745520257999', 'longitude': '-73.95460093421133', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12424,18,4,36,18,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-01-04T09:01:00.000,,,2022-01-04T09:01:00.000,,N/A,,,,,
937721,52952454,2022-01-03T14:07:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,10016,30 EAST   38 STREET,EAST   38 STREET,MADISON AVE,PARK AVE,,,ADDRESS,NEW YORK,,Closed,06 MANHATTAN,1008670048,MANHATTAN,989708,212497,ONLINE,Unspecified,MANHATTAN,40.74993004758818,-73.9803012315326,"{'latitude': '40.74993004758818', 'longitude': '-73.9803012315326', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12078,71,4,51,9,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-01-04T11:11:00.000,,,2022-01-04T11:11:00.000,,N/A,,,,,
937796,52953882,2022-01-03T13:58:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,10021,435 EAST   70 STREET,EAST   70 STREET,1 AVE,YORK AVE,,,ADDRESS,NEW YORK,,Closed,08 MANHATTAN,1014650021,MANHATTAN,996584,218310,ONLINE,Unspecified,MANHATTAN,40.765878328015525,-73.95547402001729,"{'latitude': '40.765878328015525', 'longitude': '-73.95547402001729', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12083,23,4,1,11,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-01-04T11:11:00.000,,,2022-01-04T11:11:00.000,,N/A,,,,,
937843,52955097,2022-01-03T13:51:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,10002,286 SOUTH STREET,SOUTH STREET,CLINTON ST,F D R DR,,,ADDRESS,NEW YORK,,Closed,03 MANHATTAN,1002450001,MANHATTAN,988038,198134,ONLINE,Unspecified,MANHATTAN,40.71050800146238,-73.98633660613332,"{'latitude': '40.71050800146238', 'longitude': '-73.98633660613332', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11723,70,4,32,4,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-01-04T11:11:00.000,,,2022-01-04T11:11:00.000,,N/A,,,,,
938048,52957545,2022-01-03T13:23:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11221,788 PUTNAM AVENUE,PUTNAM AVENUE,STUYVESANT AVE,MALCOLM X BLVD,,,ADDRESS,BROOKLYN,,Closed,03 BROOKLYN,3016510037,BROOKLYN,1003528,189312,ONLINE,Unspecified,BROOKLYN,40.68627348475159,-73.93048912272027,"{'latitude': '40.68627348475159', 'longitude': '-73.93048912272027', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18181,69,2,49,52,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-01-04T09:01:00.000,,,2022-01-04T09:01:00.000,,N/A,,,,,
938143,52952460,2022-01-03T13:11:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,10312,63 VAN BRUNT STREET,VAN BRUNT STREET,BENT ST,RAY ST,,,ADDRESS,STATEN ISLAND,,Closed,03 STATEN ISLAND,5056150082,STATEN ISLAND,936649,137310,ONLINE,Unspecified,STATEN ISLAND,40.54343204812431,-74.17126861381864,"{'latitude': '40.54343204812431', 'longitude': '-74.17126861381864', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10699,15,1,9,77,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-01-04T11:11:00.000,,,2022-01-04T11:11:00.000,,N/A,,,,,
938363,52951160,2022-01-03T12:41:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,10010,16 EAST   23 STREET,EAST   23 STREET,BROADWAY,MADISON AVE,,,ADDRESS,NEW YORK,,Closed,05 MANHATTAN,1008510061,MANHATTAN,987504,209236,PHONE,Unspecified,MANHATTAN,40.74098050540413,-73.98825738694066,"{'latitude': '40.74098050540413', 'longitude': '-73.98825738694066', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12073,11,4,50,7,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-01-03T14:44:00.000,,,2022-01-03T14:44:00.000,,N/A,,,,,
938955,52955099,2022-01-03T11:39:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11104,39-41 45 STREET,45 STREET,39 AVE,SKILLMAN AVE,,,ADDRESS,SUNNYSIDE,,Closed,02 QUEENS,4001540031,QUEENS,1006841,212161,PHONE,Unspecified,QUEENS,40.748980639648224,-73.9184667283182,"{'latitude': '40.748980639648224', 'longitude': '-73.9184667283182', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16861,53,3,33,66,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-01-03T14:44:00.000,,,2022-01-03T14:44:00.000,,N/A,,,,,
938987,52955142,2022-01-03T11:33:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11201,237 DUFFIELD STREET,DUFFIELD STREET,WILLOUGHBY ST,FULTON ST,,,ADDRESS,BROOKLYN,,Closed,02 BROOKLYN,3001460007,BROOKLYN,988581,191055,ONLINE,Unspecified,BROOKLYN,40.691077553867096,-73.98438254640983,"{'latitude': '40.691077553867096', 'longitude': '-73.98438254640983', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16865,68,2,38,54,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-01-03T14:44:00.000,,,2022-01-03T14:44:00.000,,N/A,,,,,
939022,52951161,2022-01-03T11:30:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11238,261 PROSPECT PLACE,PROSPECT PLACE,VANDERBILT AVE,UNDERHILL AVE,,,ADDRESS,BROOKLYN,,Closed,08 BROOKLYN,3011520082,BROOKLYN,993213,186083,ONLINE,Unspecified,BROOKLYN,40.677427070764324,-73.96768631091933,"{'latitude': '40.677427070764324', 'longitude': '-73.96768631091933', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13829,16,2,48,49,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-01-03T14:45:00.000,,,2022-01-03T14:45:00.000,,N/A,,,,,
939310,52952455,2022-01-03T10:59:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,10001,50 WEST   34 STREET,WEST   34 STREET,5 AVE,AVENUE OF THE AMERICAS,,,ADDRESS,NEW YORK,,Closed,05 MANHATTAN,1008357501,MANHATTAN,987661,212429,ONLINE,Unspecified,MANHATTAN,40.749744431293465,-73.98768920636152,"{'latitude': '40.749744431293465', 'longitude': '-73.98768920636152', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11722,11,4,51,8,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-01-03T14:45:00.000,,,2022-01-03T14:45:00.000,,N/A,,,,,
939594,52956302,2022-01-03T10:28:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,10033,618 WEST  177 STREET,WEST  177 STREET,ST NICHOLAS AVE,WADSWORTH AVE,,,ADDRESS,NEW YORK,,Closed,12 MANHATTAN,1021440017,MANHATTAN,1001890,247861,ONLINE,Unspecified,MANHATTAN,40.8469786475534,-73.93624161482148,"{'latitude': '40.8469786475534', 'longitude': '-73.93624161482148', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13091,47,4,39,21,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-01-03T14:45:00.000,,,2022-01-03T14:45:00.000,,N/A,,,,,
940550,52951154,2022-01-03T08:31:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11233,481 MACON STREET,MACON STREET,LEWIS AVE,STUYVESANT AVE,,,ADDRESS,BROOKLYN,,Closed,03 BROOKLYN,3016650055,BROOKLYN,1002888,188129,ONLINE,Unspecified,BROOKLYN,40.683027791678725,-73.93280004850294,"{'latitude': '40.683027791678725', 'longitude': '-73.93280004850294', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13516,69,2,49,52,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-01-03T13:53:00.000,,,2022-01-03T13:53:00.000,,N/A,,,,,
941089,52955141,2022-01-03T06:35:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11372,33-51 84 STREET,84 STREET,NORTHERN BLVD,34 AVE,,,ADDRESS,JACKSON HEIGHTS,,Closed,03 QUEENS,4014320039,QUEENS,1016574,214302,ONLINE,Unspecified,QUEENS,40.75482691590701,-73.88332906126114,"{'latitude': '40.75482691590701', 'longitude': '-73.88332906126114', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14783,65,3,5,73,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-01-03T13:53:00.000,,,2022-01-03T13:53:00.000,,N/A,,,,,
941381,52953878,2022-01-03T03:20:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11213,875 ST MARKS AVENUE,ST MARKS AVENUE,BROOKLYN AVE,KINGSTON AVE,,,ADDRESS,BROOKLYN,,Closed,08 BROOKLYN,3012227501,BROOKLYN,1000078,185140,ONLINE,Unspecified,BROOKLYN,40.67482913607259,-73.94293861741623,"{'latitude': '40.67482913607259', 'longitude': '-73.94293861741623', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17615,16,2,49,49,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-01-03T13:53:00.000,,,2022-01-03T13:53:00.000,,N/A,,,,,
941428,52953873,2022-01-03T02:46:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,10001,315 WEST   33 STREET,WEST   33 STREET,8 AVE,9 AVE,,,ADDRESS,NEW YORK,,Closed,04 MANHATTAN,1007570022,MANHATTAN,985732,213189,ONLINE,Unspecified,MANHATTAN,40.75183097298595,-73.9946510795707,"{'latitude': '40.75183097298595', 'longitude': '-73.9946510795707', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11722,12,4,10,8,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-01-03T13:53:00.000,,,2022-01-03T13:53:00.000,,N/A,,,,,
941939,52950223,2022-01-02T23:31:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11216,291 NEW YORK AVENUE,NEW YORK AVENUE,LINCOLN PL,EASTERN PKWY,,,ADDRESS,BROOKLYN,,Closed,08 BROOKLYN,3012630005,BROOKLYN,998761,183392,ONLINE,Unspecified,BROOKLYN,40.67003352575446,-73.94769028440258,"{'latitude': '40.67003352575446', 'longitude': '-73.94769028440258', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17615,16,2,48,49,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-01-03T09:16:00.000,,,2022-01-03T09:16:00.000,,N/A,,,,,
941952,52946033,2022-01-02T23:28:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11216,291 NEW YORK AVENUE,NEW YORK AVENUE,LINCOLN PL,EASTERN PKWY,,,ADDRESS,BROOKLYN,,Closed,08 BROOKLYN,3012630005,BROOKLYN,998761,183392,ONLINE,Unspecified,BROOKLYN,40.67003352575446,-73.94769028440258,"{'latitude': '40.67003352575446', 'longitude': '-73.94769028440258', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17615,16,2,48,49,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-01-03T09:16:00.000,,,2022-01-03T09:16:00.000,,N/A,,,,,
941978,52947655,2022-01-02T23:22:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11216,291 NEW YORK AVENUE,NEW YORK AVENUE,LINCOLN PL,EASTERN PKWY,,,ADDRESS,BROOKLYN,,Closed,08 BROOKLYN,3012630005,BROOKLYN,998761,183392,ONLINE,Unspecified,BROOKLYN,40.67003352575446,-73.94769028440258,"{'latitude': '40.67003352575446', 'longitude': '-73.94769028440258', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17615,16,2,48,49,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-01-03T09:17:00.000,,,2022-01-03T09:17:00.000,,N/A,,,,,
942115,52948585,2022-01-02T22:57:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11216,291 NEW YORK AVENUE,NEW YORK AVENUE,LINCOLN PL,EASTERN PKWY,,,ADDRESS,BROOKLYN,,Closed,08 BROOKLYN,3012630005,BROOKLYN,998761,183392,ONLINE,Unspecified,BROOKLYN,40.67003352575446,-73.94769028440258,"{'latitude': '40.67003352575446', 'longitude': '-73.94769028440258', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17615,16,2,48,49,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-01-03T13:53:00.000,,,2022-01-03T13:53:00.000,,N/A,,,,,
942369,52947617,2022-01-02T22:06:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,10012,216 THOMPSON STREET,THOMPSON STREET,BLEECKER ST,W 3 ST,,,ADDRESS,NEW YORK,,Closed,02 MANHATTAN,1005370005,MANHATTAN,984485,204881,ONLINE,Unspecified,MANHATTAN,40.729027699486984,-73.9991521146,"{'latitude': '40.729027699486984', 'longitude': '-73.9991521146', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12075,57,4,32,3,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-01-03T13:52:00.000,,,2022-01-03T13:52:00.000,,N/A,,,,,
942658,52946785,2022-01-02T20:57:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11215,448 PROSPECT AVENUE,PROSPECT AVENUE,8 AVE,PROSPECT PARK W,,,ADDRESS,BROOKLYN,,Closed,07 BROOKLYN,3008700018,BROOKLYN,988964,179580,ONLINE,Unspecified,BROOKLYN,40.65958106874795,-73.98300948599932,"{'latitude': '40.65958106874795', 'longitude': '-73.98300948599932', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17617,9,2,7,45,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-01-04T11:12:00.000,,,2022-01-04T11:12:00.000,,N/A,,,,,
942717,52947903,2022-01-02T20:42:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,10040,40 ARDEN STREET,ARDEN STREET,NAGLE AVE,SHERMAN AVE,,,ADDRESS,NEW YORK,,Closed,12 MANHATTAN,1021740166,MANHATTAN,1004379,253360,ONLINE,Unspecified,MANHATTAN,40.86206643515698,-73.92722881332645,"{'latitude': '40.86206643515698', 'longitude': '-73.92722881332645', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13098,47,4,39,22,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-01-03T13:52:00.000,,,2022-01-03T13:52:00.000,,N/A,,,,,
943022,52944502,2022-01-02T19:26:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11220,416 68 STREET,68 STREET,4 AVE,5 AVE,,,ADDRESS,BROOKLYN,,Closed,10 BROOKLYN,3058640013,BROOKLYN,977984,170628,ONLINE,Unspecified,BROOKLYN,40.63500880352536,-74.0225760203496,"{'latitude': '40.63500880352536', 'longitude': '-74.0225760203496', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18180,10,2,44,41,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-01-03T13:52:00.000,,,2022-01-03T13:52:00.000,,N/A,,,,,
943193,52947722,2022-01-02T18:47:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11106,32-60 34 STREET,34 STREET,BROADWAY,34 AVE,,,ADDRESS,ASTORIA,,Closed,01 QUEENS,4006210061,QUEENS,1005483,216328,ONLINE,Unspecified,QUEENS,40.76042135614144,-73.92335473031714,"{'latitude': '40.76042135614144', 'longitude': '-73.92335473031714', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16863,39,3,4,72,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-01-03T13:52:00.000,,,2022-01-03T13:52:00.000,,N/A,,,,,
943425,52945231,2022-01-02T17:55:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,10011,208 WEST   23 STREET,WEST   23 STREET,7 AVE,8 AVE,,,ADDRESS,NEW YORK,,Closed,04 MANHATTAN,1007720056,MANHATTAN,985292,210459,PHONE,Unspecified,MANHATTAN,40.74433787257444,-73.99623957609708,"{'latitude': '40.74433787257444', 'longitude': '-73.99623957609708', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12074,12,4,10,6,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-01-03T13:52:00.000,,,2022-01-03T13:52:00.000,,N/A,,,,,
943686,52946034,2022-01-02T17:01:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11106,34-46 VERNON BOULEVARD,VERNON BOULEVARD,34 AVE,35 AVE,,,ADDRESS,ASTORIA,,Closed,01 QUEENS,4003220112,QUEENS,1000546,217666,ONLINE,Unspecified,QUEENS,40.764104299331144,-73.94117268799779,"{'latitude': '40.764104299331144', 'longitude': '-73.94117268799779', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16863,39,3,33,72,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-01-03T13:52:00.000,,,2022-01-03T13:52:00.000,,N/A,,,,,
943902,52944547,2022-01-02T16:16:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,10128,408 EAST   92 STREET,EAST   92 STREET,1 AVE,FDR DRIVE SB ENTRANCE YORK AVE,,,ADDRESS,NEW YORK,,Closed,08 MANHATTAN,1015710049,MANHATTAN,999228,223603,ONLINE,Unspecified,MANHATTAN,40.78040214107814,-73.9459173335796,"{'latitude': '40.78040214107814', 'longitude': '-73.9459173335796', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10099,23,4,1,11,The Department of Environmental Protection resolved this complaint by speaking to the complainant on the phone.,2022-01-03T10:16:00.000,,,2022-01-03T10:16:00.000,,N/A,,,,,
944259,52945974,2022-01-02T15:12:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,10471,5355 HENRY HUDSON PARKWAY WEST,HENRY HUDSON PARKWAY WEST,W 252 ST,HENRY HUDSON PY SB EN W 254 ST,,,ADDRESS,BRONX,,Closed,08 BRONX,2059460052,BRONX,1010004,267347,ONLINE,Unspecified,BRONX,40.90044175711155,-73.90683931827559,"{'latitude': '40.90044175711155', 'longitude': '-73.90683931827559', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11609,48,5,40,33,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-01-03T13:52:00.000,,,2022-01-03T13:52:00.000,,N/A,,,,,
944287,52945175,2022-01-02T15:06:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,10026,131 WEST  110 STREET,WEST  110 STREET,LENOX AVE,ADAM CLAYTON POWELL JR BLVD,,,ADDRESS,NEW YORK,,Closed,10 MANHATTAN,1018200017,MANHATTAN,997042,230311,ONLINE,Unspecified,MANHATTAN,40.798817230920754,-73.95379778071263,"{'latitude': '40.798817230920754', 'longitude': '-73.95379778071263', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,18,4,36,18,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-01-03T13:52:00.000,,,2022-01-03T13:52:00.000,,N/A,,,,,
944421,52948519,2022-01-02T14:41:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11209,103 70 STREET,70 STREET,NARROWS AVE,LOUISE TER,,,ADDRESS,BROOKLYN,,Closed,10 BROOKLYN,3058690053,BROOKLYN,975709,171146,ONLINE,Unspecified,BROOKLYN,40.636428701740286,-74.0307733633002,"{'latitude': '40.636428701740286', 'longitude': '-74.0307733633002', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17216,10,2,44,41,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-01-03T11:55:00.000,,,2022-01-03T11:55:00.000,,N/A,,,,,
